time,temperature_2m,relative_humidity_2m,cloud_cover,apparent_temperature,wind_speed_10m,wind_direction_10m,wind_gusts_10m,snowfall,precipitation_probability,rain,showers
2025-05-16 00:00:00+00:00,6.2155004,82.0,91.0,1.9978528,18.328207,315.0001,33.48,0.0,30.0,0.0,0.0
2025-05-16 01:00:00+00:00,6.1155,83.0,50.0,1.7984109,19.107151,312.70938,34.92,0.0,35.0,0.0,0.0
2025-05-16 02:00:00+00:00,6.3655,83.0,100.0,2.0598426,19.35314,313.4926,35.28,0.0,43.0,0.0,0.0
2025-05-16 03:00:00+00:00,6.6155,83.0,96.0,2.2453651,20.12461,317.17474,38.16,0.0,50.0,0.0,0.0
2025-05-16 04:00:00+00:00,7.0155,82.0,100.0,2.430274,21.897945,316.33215,40.68,0.0,55.0,0.0,0.0
2025-05-16 05:00:00+00:00,7.3155003,85.0,100.0,2.856442,22.17144,327.6002,41.760002,0.0,65.0,0.3,0.0
2025-05-16 06:00:00+00:00,7.3155003,85.0,100.0,3.1329498,20.275385,343.49554,40.68,0.0,55.0,1.6,0.0
2025-05-16 07:00:00+00:00,7.6155,83.0,100.0,3.5848932,19.164719,354.61078,39.239998,0.0,63.0,0.3,0.0
2025-05-16 08:00:00+00:00,7.1155,76.0,87.0,2.6668577,19.652176,8.426887,37.8,0.0,45.0,0.0,0.0
2025-05-16 09:00:00+00:00,8.2155,68.0,86.0,3.5311737,20.617662,12.094739,41.039997,0.0,40.0,0.0,0.0
2025-05-16 10:00:00+00:00,9.1655,63.0,83.0,4.5503626,19.93048,16.798458,38.16,0.0,30.0,0.0,0.0
2025-05-16 11:00:00+00:00,9.9155,58.0,80.0,5.513178,20.082708,14.534496,38.88,0.0,38.0,0.0,0.0
2025-05-16 12:00:00+00:00,10.0155,59.0,100.0,5.4206467,20.150354,18.758749,38.519997,0.0,33.0,0.0,0.0
2025-05-16 13:00:00+00:00,10.4655,57.0,100.0,5.882819,19.483284,16.09089,37.44,0.0,30.0,0.0,0.0
2025-05-16 14:00:00+00:00,10.2155,57.0,100.0,5.722391,18.584509,8.914849,37.44,0.0,33.0,0.0,0.0
