time,temperature_2m,relative_humidity_2m,cloud_cover,apparent_temperature,wind_speed_10m,wind_direction_10m,wind_gusts_10m,snowfall,precipitation_probability,rain,showers
2025-05-16 00:00:00+00:00,6.3,83.0,68.0,2.4628067,16.055355,312.27362,31.319998,0.0,30.0,0.0,0.0
2025-05-16 01:00:00+00:00,6.2,83.0,49.0,2.2250504,16.870138,309.8055,33.48,0.0,35.0,0.0,0.0
2025-05-16 02:00:00+00:00,6.4,84.0,99.0,2.536543,16.595179,310.60123,31.68,0.0,43.0,0.0,0.0
2025-05-16 03:00:00+00:00,6.75,82.0,91.0,2.6327257,18.335276,313.4089,36.0,0.0,50.0,0.0,0.0
2025-05-16 04:00:00+00:00,7.2,82.0,100.0,2.9116135,20.111729,314.27487,38.519997,0.0,55.0,0.0,0.0
2025-05-16 05:00:00+00:00,7.5,84.0,100.0,3.3249178,20.240198,321.49933,40.68,0.0,65.0,0.3,0.0
2025-05-16 06:00:00+00:00,7.35,86.0,100.0,3.4411235,18.692286,344.3577,39.239998,0.0,55.0,1.7,0.0
2025-05-16 07:00:00+00:00,7.8,82.0,100.0,4.0108585,17.518356,350.53775,39.96,0.0,63.0,0.2,0.0
2025-05-16 08:00:00+00:00,7.3,76.0,96.0,2.8770885,19.70815,9.462248,37.8,0.0,45.0,0.0,0.0
2025-05-16 09:00:00+00:00,8.45,68.0,84.0,4.1881275,18.0036,11.5345955,38.519997,0.0,40.0,0.0,0.0
2025-05-16 10:00:00+00:00,9.5,62.0,71.0,5.3302565,17.76081,17.700521,35.28,0.0,30.0,0.0,0.0
2025-05-16 11:00:00+00:00,10.2,58.0,89.0,6.433544,18.0,16.26028,36.36,0.0,38.0,0.0,0.0
2025-05-16 12:00:00+00:00,10.35,57.0,100.0,6.452943,18.331741,19.502544,36.0,0.0,33.0,0.0,0.0
2025-05-16 13:00:00+00:00,10.6,57.0,100.0,6.3825636,17.309973,16.927603,35.64,0.0,30.0,0.0,0.0
2025-05-16 14:00:00+00:00,10.4,56.0,100.0,6.1945934,16.520823,11.3098955,34.56,0.0,33.0,0.0,0.0
2025-05-16 15:00:00+00:00,10.05,58.0,100.0,6.0246906,15.484185,358.66782,32.039997,0.0,28.0,0.0,0.0
2025-05-16 16:00:00+00:00,9.1,63.0,100.0,5.266465,14.494192,345.61856,30.239998,0.0,33.0,0.0,0.0
2025-05-16 17:00:00+00:00,8.05,62.0,100.0,4.028427,14.336861,331.50446,28.08,0.0,35.0,0.0,0.0
2025-05-16 18:00:00+00:00,6.8,73.0,100.0,3.199532,12.738099,317.29062,28.8,0.0,45.0,0.1,0.0
2025-05-16 19:00:00+00:00,5.7,85.0,100.0,2.9576597,8.217153,298.8107,23.759998,0.0,53.0,1.4,0.0
2025-05-16 20:00:00+00:00,5.35,91.0,100.0,2.5138884,9.693296,238.67136,18.359999,0.0,58.0,1.6999999,0.0
2025-05-16 21:00:00+00:00,5.75,94.0,100.0,2.6290054,12.849528,258.6901,25.199999,0.0,65.0,1.2,0.0
2025-05-16 22:00:00+00:00,7.75,89.0,100.0,4.3349648,16.641972,321.1466,32.039997,0.0,70.0,1.3000001,0.0
2025-05-16 23:00:00+00:00,7.85,87.0,100.0,3.7523127,20.969807,325.4914,39.96,0.0,73.0,1.1,0.0
2025-05-17 00:00:00+00:00,7.7,84.0,100.0,3.1056924,23.4,337.3801,45.36,0.0,68.0,0.0,0.0
2025-05-17 01:00:00+00:00,5.0,90.0,100.0,0.21145582,22.406927,23.6821,49.32,0.0,55.0,0.1,0.0
