time,temperature_2m,relative_humidity_2m,cloud_cover,apparent_temperature,wind_speed_10m,wind_direction_10m,wind_gusts_10m,snowfall,precipitation_probability,rain,showers
2025-05-16 00:00:00+00:00,8.0995,73.0,94.0,3.9325628,18.218275,322.22424,41.039997,0.0,50.0,0.0,0.0
2025-05-16 01:00:00+00:00,7.9995,75.0,87.0,3.7411833,19.228851,321.8427,42.839996,0.0,55.0,0.0,0.0
2025-05-16 02:00:00+00:00,8.1995,76.0,100.0,3.849265,20.380579,324.34457,45.0,0.0,60.0,0.0,0.0
2025-05-16 03:00:00+00:00,8.0995,80.0,100.0,3.8628492,20.497883,329.38147,46.8,0.0,68.0,0.8,0.0
2025-05-16 04:00:00+00:00,8.0495,85.0,100.0,3.833784,21.566975,345.4998,47.88,0.0,65.0,2.9,0.0
2025-05-16 05:00:00+00:00,7.9495,83.0,100.0,3.6117501,21.746504,6.65433,60.479996,0.0,60.0,2.2,0.0
2025-05-16 06:00:00+00:00,7.2495,76.0,100.0,2.6531758,20.833395,9.950565,48.239998,0.0,53.0,0.0,0.0
2025-05-16 07:00:00+00:00,7.2495,73.0,92.0,2.8855796,18.511143,13.495748,44.639996,0.0,45.0,0.0,0.0
2025-05-16 08:00:00+00:00,7.9995,66.0,87.0,3.491013,18.64369,10.007925,43.56,0.0,28.0,0.0,0.0
2025-05-16 09:00:00+00:00,8.8495,60.0,87.0,3.975873,20.523157,15.255177,46.079998,0.0,28.0,0.0,0.0
2025-05-16 10:00:00+00:00,8.9495,63.0,86.0,4.131668,21.068459,16.88688,48.6,0.0,25.0,0.0,0.0
2025-05-16 11:00:00+00:00,9.2994995,65.0,55.0,4.830351,19.64558,13.781618,47.16,0.0,15.0,0.0,0.0
2025-05-16 12:00:00+00:00,9.7495,66.0,83.0,6.2782383,19.829433,3.1220706,45.0,0.0,20.0,0.0,0.0
2025-05-16 13:00:00+00:00,9.4995,71.0,100.0,5.62204,19.110542,356.76038,45.36,0.0,23.0,0.0,0.0
2025-05-16 14:00:00+00:00,9.5494995,69.0,100.0,5.511918,18.129137,353.15732,43.199997,0.0,20.0,0.0,0.0
2025-05-16 15:00:00+00:00,9.2994995,70.0,100.0,5.3958683,17.163355,350.34018,41.760002,0.0,23.0,0.0,0.0
2025-05-16 16:00:00+00:00,8.8995,69.0,100.0,5.2309475,14.759999,347.3196,39.239998,0.0,33.0,0.0,0.0
2025-05-16 17:00:00+00:00,8.1495,66.0,100.0,4.268751,14.512064,313.995,32.760002,0.0,40.0,0.0,0.0
2025-05-16 18:00:00+00:00,6.9995,77.0,100.0,3.521636,13.089354,301.5042,34.2,0.0,45.0,0.70000005,0.0
2025-05-16 19:00:00+00:00,6.6995,84.0,100.0,4.0667048,8.557102,255.37909,23.759998,0.0,58.0,2.1,0.0
2025-05-16 20:00:00+00:00,6.7495,87.0,100.0,4.014673,10.028439,248.96242,22.68,0.0,68.0,2.5,0.0
2025-05-16 21:00:00+00:00,8.0495,90.0,100.0,5.4438667,11.808878,307.56866,25.199999,0.0,73.0,2.2,0.0
2025-05-16 22:00:00+00:00,8.5494995,89.0,100.0,4.980322,18.947083,345.69968,41.760002,0.0,73.0,1.8000001,0.0
