time,temperature_2m,relative_humidity_2m,cloud_cover,apparent_temperature,wind_speed_10m,wind_direction_10m,wind_gusts_10m,snowfall,precipitation_probability,rain,showers
2025-05-15 00:00:00+00:00,1.9,87.0,0.0,-1.3865612,7.928177,320.52756,15.84,0.0,0.0,0.0,0.0
2025-05-15 01:00:00+00:00,1.45,90.0,0.0,-1.790534,7.6367526,315.0001,14.4,0.0,0.0,0.0,0.0
2025-05-15 02:00:00+00:00,1.2,91.0,100.0,-2.0045114,7.289445,302.90524,14.04,0.0,0.0,0.0,0.0
2025-05-15 03:00:00+00:00,1.2,95.0,2.0,-1.9450169,7.5170207,286.6993,15.84,0.0,0.0,0.0,0.0
2025-05-15 04:00:00+00:00,2.7,89.0,100.0,-0.8511443,10.948973,313.66785,20.519999,0.0,5.0,0.0,0.0
2025-05-15 05:00:00+00:00,3.85,87.0,100.0,0.87190914,7.968939,251.56496,21.24,0.0,38.0,0.5,0.1
2025-05-15 06:00:00+00:00,3.9,86.0,100.0,0.25805855,12.387348,305.53775,24.48,0.0,50.0,1.1,0.0
2025-05-15 07:00:00+00:00,6.15,80.0,88.0,2.8838215,11.269782,333.43503,32.039997,0.0,90.0,0.0,0.1
2025-05-15 08:00:00+00:00,7.1,69.0,69.0,3.2425299,13.896187,343.44284,31.319998,0.0,80.0,0.0,0.0
2025-05-15 09:00:00+00:00,7.8,67.0,100.0,4.3060303,13.363711,4.6353807,34.56,0.0,80.0,0.0,0.0
2025-05-15 10:00:00+00:00,7.2,75.0,11.0,3.7331724,12.783802,9.727519,32.760002,0.0,88.0,0.3,0.0
2025-05-15 11:00:00+00:00,9.4,58.0,84.0,5.935871,14.764389,1.397161,36.36,0.0,88.0,0.0,0.0
2025-05-15 12:00:00+00:00,8.95,53.0,100.0,4.6192226,15.546833,354.68555,38.16,0.0,93.0,0.0,0.0
2025-05-15 13:00:00+00:00,9.2,60.0,68.0,4.9034815,16.954432,356.34784,33.48,0.0,90.0,0.0,0.0
2025-05-15 14:00:00+00:00,9.4,62.0,98.0,5.411463,15.629972,352.0566,37.8,0.0,43.0,0.0,0.0
2025-05-15 15:00:00+00:00,9.1,60.0,100.0,4.860173,16.454008,349.91946,33.839996,0.0,5.0,0.0,0.0
2025-05-15 16:00:00+00:00,8.55,63.0,100.0,4.5854273,14.759999,347.3196,32.760002,0.0,3.0,0.0,0.0
2025-05-15 17:00:00+00:00,7.5,78.0,100.0,3.8529282,15.137133,334.65387,31.319998,0.0,40.0,0.4,0.0
2025-05-15 18:00:00+00:00,6.85,85.0,100.0,3.9265928,10.990322,328.39255,27.72,0.0,95.0,0.9,0.0
2025-05-15 19:00:00+00:00,6.55,87.0,100.0,3.26362,13.53236,331.38962,26.28,0.0,93.0,0.7,0.0
2025-05-15 20:00:00+00:00,6.5,89.0,99.0,3.4623775,12.218805,315.0001,24.84,0.0,73.0,0.5,0.0
2025-05-15 21:00:00+00:00,6.55,89.0,94.0,3.278082,13.896187,306.57312,26.64,0.0,60.0,0.2,0.0
2025-05-15 22:00:00+00:00,6.65,87.0,91.0,3.2254472,14.618837,307.99878,27.72,0.0,40.0,0.0,0.0
2025-05-15 23:00:00+00:00,6.55,83.0,96.0,2.829947,15.580141,310.31403,29.88,0.0,33.0,0.0,0.0
