time,temperature_2m,relative_humidity_2m,cloud_cover,apparent_temperature,wind_speed_10m,wind_direction_10m,wind_gusts_10m,snowfall,precipitation_probability,rain,showers
2025-05-12 00:00:00+00:00,1.65,97.0,7.0,-0.98300934,4.829907,26.564985,9.36,0.0,0.0,0.0,0.0
2025-05-12 01:00:00+00:00,1.6,98.0,57.0,-1.017467,4.829907,26.564985,8.28,0.0,0.0,0.0,0.0
2025-05-12 02:00:00+00:00,1.4,99.0,63.0,-1.1572528,4.3498964,24.443953,7.92,0.0,0.0,0.0,0.0
2025-05-12 03:00:00+00:00,0.7,98.0,54.0,-1.9077659,3.7585104,16.699326,7.5599995,0.0,0.0,0.0,0.0
2025-05-12 04:00:00+00:00,1.25,95.0,11.0,-1.315856,3.6,360.0,6.12,0.0,0.0,0.0,0.0
2025-05-12 05:00:00+00:00,4.05,81.0,0.0,1.4157686,4.6800003,22.61991,9.0,0.0,0.0,0.0,0.0
2025-05-12 06:00:00+00:00,6.85,72.0,0.0,4.03133,7.2,36.86999,15.4800005,0.0,0.0,0.0,0.0
2025-05-12 07:00:00+00:00,9.4,59.0,0.0,6.1988573,9.387651,57.528828,18.72,0.0,0.0,0.0,0.0
2025-05-12 08:00:00+00:00,10.9,50.0,0.0,7.7517147,10.30883,65.22488,21.24,0.0,0.0,0.0,0.0
2025-05-12 09:00:00+00:00,11.85,45.0,92.0,8.932332,8.209263,74.74483,18.359999,0.0,0.0,0.0,0.0
2025-05-12 10:00:00+00:00,12.3,46.0,99.0,8.923185,11.090103,76.865974,17.28,0.0,0.0,0.0,0.0
2025-05-12 11:00:00+00:00,12.5,43.0,100.0,8.824653,11.177405,75.068535,18.72,0.0,0.0,0.0,0.0
2025-05-12 12:00:00+00:00,13.4,40.0,45.0,10.147945,8.4963045,53.61555,21.599998,0.0,0.0,0.0,0.0
2025-05-12 13:00:00+00:00,13.6,37.0,94.0,10.590515,7.10031,59.53454,12.959999,0.0,0.0,0.0,0.0
2025-05-12 14:00:00+00:00,13.75,40.0,45.0,10.190871,10.24578,71.564964,18.72,0.0,0.0,0.0,0.0
2025-05-12 15:00:00+00:00,13.5,39.0,45.0,10.124968,8.373386,64.5367,26.28,0.0,0.0,0.0,0.0
2025-05-12 16:00:00+00:00,12.5,44.0,8.0,8.60988,12.72283,64.8852,24.84,0.0,0.0,0.0,0.0
2025-05-12 17:00:00+00:00,10.95,46.0,0.0,6.9593353,12.55879,62.70051,24.84,0.0,0.0,0.0,0.0
2025-05-12 18:00:00+00:00,8.95,52.0,0.0,5.3344297,9.826088,61.55718,23.759998,0.0,0.0,0.0,0.0
2025-05-12 19:00:00+00:00,6.75,64.0,0.0,3.6999645,6.792466,57.99466,17.64,0.0,0.0,0.0,0.0
2025-05-12 20:00:00+00:00,5.2,73.0,0.0,2.562491,4.3349743,48.366554,12.24,0.0,0.0,0.0,0.0
2025-05-12 21:00:00+00:00,3.9,79.0,0.0,1.4225359,3.0547013,44.999897,6.4799995,0.0,0.0,0.0,0.0
2025-05-12 22:00:00+00:00,3.25,82.0,0.0,0.8205142,2.5959969,56.309914,4.32,0.0,0.0,0.0,0.0
2025-05-12 23:00:00+00:00,3.1,82.0,0.0,0.803143,1.5273507,44.999897,2.8799999,0.0,0.0,0.0,0.0
