time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,sunshine_duration,daylight_duration,wind_speed_10m_max,wind_gusts_10m_max
2025-05-16 00:00:00+00:00,10.813,5.463,7.5000005,7.5000005,0.0,10.0,27418.064,57698.48,20.26899,42.839996
2025-05-17 00:00:00+00:00,9.563,4.363,12.7,10.999999,0.0,12.0,9752.3955,57894.137,24.379204,51.12
2025-05-18 00:00:00+00:00,10.702,7.502,6.6999993,6.1999993,0.0,16.0,0.0,58086.426,10.948973,30.239998
2025-05-19 00:00:00+00:00,16.202,5.602,0.3,0.0,0.0,3.0,32134.527,58275.1,15.03835,40.32
2025-05-20 00:00:00+00:00,19.867,4.302,0.0,0.0,0.0,0.0,53759.402,58459.887,14.021525,35.64
2025-05-21 00:00:00+00:00,20.267,8.117,0.0,0.0,0.0,0.0,53848.49,58640.543,14.118243,36.36
2025-05-22 00:00:00+00:00,11.316999,3.3170002,0.0,0.0,0.0,0.0,40756.676,58816.77,15.281989,40.68
