time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,sunshine_duration,daylight_duration,wind_speed_10m_max,wind_gusts_10m_max
2025-05-15 00:00:00+00:00,9.315499,1.3655001,5.1,4.7999997,0.0,12.0,30374.695,57533.75,18.64369,39.239998
