time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,sunshine_duration,daylight_duration,wind_speed_10m_max,wind_gusts_10m_max
2025-05-15 00:00:00+00:00,9.1495,4.1495,9.8,9.6,0.0,11.0,29056.877,57798.875,19.562946,48.96
