time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,sunshine_duration,daylight_duration,wind_speed_10m_max,wind_gusts_10m_max
2025-05-16 00:00:00+00:00,9.565499,4.8155003,9.400001,9.400001,0.0,11.0,21531.373,57733.105,22.42427,43.56
