time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,sunshine_duration,daylight_duration,wind_speed_10m_max,wind_gusts_10m_max
2025-05-15 00:00:00+00:00,9.4825,0.73249996,5.1000004,5.1000004,0.0,13.0,29865.357,57556.508,19.164719,36.719997
